Date,Value,Meat Type,Country,Value Category
1996-12-01,0.1,Calf and young cattle,Ireland,0-50
1996-12-01,108.1,Bovine meat,Ireland,100-150
1996-12-01,108.0,Adult cattle,Ireland,100-150
1996-12-01,26.84,Adult cattle,Portugal,0-50
1996-12-01,36.99,Bovine meat,Portugal,0-50
1996-12-01,10.15,Calf and young cattle,Portugal,0-50
1997-01-01,7.29,Calf and young cattle,Portugal,0-50
1997-01-01,170.6,Bovine meat,Ireland,150-200
1997-01-01,170.5,Adult cattle,Ireland,150-200
1997-01-01,0.1,Calf and young cattle,Ireland,0-50
1997-01-01,28.36,Adult cattle,Portugal,0-50
1997-01-01,35.65,Bovine meat,Portugal,0-50
1997-02-01,4.7,Calf and young cattle,Ireland,0-50
1997-02-01,153.9,Bovine meat,Ireland,150-200
1997-02-01,30.95,Bovine meat,Portugal,0-50
1997-02-01,6.75,Calf and young cattle,Portugal,0-50
1997-02-01,149.2,Adult cattle,Ireland,100-150
1997-02-01,24.2,Adult cattle,Portugal,0-50
1997-03-01,7.3,Calf and young cattle,Ireland,0-50
1997-03-01,160.8,Bovine meat,Ireland,150-200
1997-03-01,25.87,Adult cattle,Portugal,0-50
1997-03-01,7.35,Calf and young cattle,Portugal,0-50
1997-03-01,33.22,Bovine meat,Portugal,0-50
1997-03-01,153.5,Adult cattle,Ireland,150-200
1997-04-01,8.57,Calf and young cattle,Portugal,0-50
1997-04-01,35.69,Bovine meat,Portugal,0-50
1997-04-01,27.12,Adult cattle,Portugal,0-50
1997-04-01,164.8,Bovine meat,Ireland,150-200
1997-04-01,4.5,Calf and young cattle,Ireland,0-50
1997-04-01,160.3,Adult cattle,Ireland,150-200
1997-05-01,36.18,Bovine meat,Portugal,0-50
1997-05-01,2.1,Calf and young cattle,Ireland,0-50
1997-05-01,143.9,Bovine meat,Ireland,100-150
1997-05-01,28.67,Adult cattle,Portugal,0-50
1997-05-01,7.52,Calf and young cattle,Portugal,0-50
1997-05-01,141.8,Adult cattle,Ireland,100-150
1997-06-01,104.7,Adult cattle,Ireland,100-150
1997-06-01,36.75,Bovine meat,Portugal,0-50
1997-06-01,105.5,Bovine meat,Ireland,100-150
1997-06-01,28.95,Adult cattle,Portugal,0-50
1997-06-01,7.8,Calf and young cattle,Portugal,0-50
1997-06-01,0.8,Calf and young cattle,Ireland,0-50
1997-07-01,125.5,Adult cattle,Ireland,100-150
1997-07-01,126.1,Bovine meat,Ireland,100-150
1997-07-01,42.65,Bovine meat,Portugal,0-50
1997-07-01,9.99,Calf and young cattle,Portugal,0-50
1997-07-01,0.6,Calf and young cattle,Ireland,0-50
1997-07-01,32.66,Adult cattle,Portugal,0-50
1997-08-01,29.56,Adult cattle,Portugal,0-50
1997-08-01,40.3,Bovine meat,Portugal,0-50
1997-08-01,0.2,Calf and young cattle,Ireland,0-50
1997-08-01,130.4,Adult cattle,Ireland,100-150
1997-08-01,130.6,Bovine meat,Ireland,100-150
1997-08-01,10.74,Calf and young cattle,Portugal,0-50
1997-09-01,0.5,Calf and young cattle,Ireland,0-50
1997-09-01,9.82,Calf and young cattle,Portugal,0-50
1997-09-01,173.5,Adult cattle,Ireland,150-200
1997-09-01,29.71,Adult cattle,Portugal,0-50
1997-09-01,39.52,Bovine meat,Portugal,0-50
1997-09-01,174.0,Bovine meat,Ireland,150-200
1997-10-01,8.77,Calf and young cattle,Portugal,0-50
1997-10-01,27.18,Adult cattle,Portugal,0-50
1997-10-01,178.4,Adult cattle,Ireland,150-200
1997-10-01,0.4,Calf and young cattle,Ireland,0-50
1997-10-01,178.8,Bovine meat,Ireland,150-200
1997-10-01,35.95,Bovine meat,Portugal,0-50
1997-11-01,176.1,Adult cattle,Ireland,150-200
1997-11-01,176.3,Bovine meat,Ireland,150-200
1997-11-01,34.36,Bovine meat,Portugal,0-50
1997-11-01,9.56,Calf and young cattle,Portugal,0-50
1997-11-01,24.8,Adult cattle,Portugal,0-50
1997-11-01,0.2,Calf and young cattle,Ireland,0-50
1997-12-01,114.8,Bovine meat,Ireland,100-150
1997-12-01,0.1,Calf and young cattle,Ireland,0-50
1997-12-01,114.7,Adult cattle,Ireland,100-150
1997-12-01,25.47,Adult cattle,Portugal,0-50
1997-12-01,11.96,Calf and young cattle,Portugal,0-50
1997-12-01,37.43,Bovine meat,Portugal,0-50
1998-01-01,22.67,Adult cattle,Portugal,0-50
1998-01-01,7.85,Calf and young cattle,Portugal,0-50
1998-01-01,30.52,Bovine meat,Portugal,0-50
1998-01-01,184.2,Bovine meat,Ireland,150-200
1998-01-01,0.5,Calf and young cattle,Ireland,0-50
1998-01-01,183.7,Adult cattle,Ireland,150-200
1998-02-01,20.52,Adult cattle,Portugal,0-50
1998-02-01,28.54,Bovine meat,Portugal,0-50
1998-02-01,1.0,Calf and young cattle,Ireland,0-50
1998-02-01,164.7,Bovine meat,Ireland,150-200
1998-02-01,163.7,Adult cattle,Ireland,150-200
1998-02-01,8.02,Calf and young cattle,Portugal,0-50
1998-03-01,183.5,Adult cattle,Ireland,150-200
1998-03-01,31.38,Bovine meat,Portugal,0-50
1998-03-01,22.76,Adult cattle,Portugal,0-50
1998-03-01,184.9,Bovine meat,Ireland,150-200
1998-03-01,8.61,Calf and young cattle,Portugal,0-50
1998-03-01,1.4,Calf and young cattle,Ireland,0-50
1998-04-01,1.0,Calf and young cattle,Ireland,0-50
1998-04-01,178.7,Adult cattle,Ireland,150-200
1998-04-01,179.7,Bovine meat,Ireland,150-200
1998-04-01,19.62,Adult cattle,Portugal,0-50
1998-04-01,30.79,Bovine meat,Portugal,0-50
1998-04-01,11.16,Calf and young cattle,Portugal,0-50
1998-05-01,118.9,Adult cattle,Ireland,100-150
1998-05-01,119.8,Bovine meat,Ireland,100-150
1998-05-01,0.9,Calf and young cattle,Ireland,0-50
1998-05-01,9.04,Calf and young cattle,Portugal,0-50
1998-05-01,29.56,Bovine meat,Portugal,0-50
1998-05-01,20.52,Adult cattle,Portugal,0-50
1998-06-01,112.6,Adult cattle,Ireland,100-150
1998-06-01,113.1,Bovine meat,Ireland,100-150
1998-06-01,0.5,Calf and young cattle,Ireland,0-50
1998-06-01,10.18,Calf and young cattle,Portugal,0-50
1998-06-01,33.58,Bovine meat,Portugal,0-50
1998-06-01,23.4,Adult cattle,Portugal,0-50
1998-07-01,143.4,Bovine meat,Ireland,100-150
1998-07-01,0.3,Calf and young cattle,Ireland,0-50
1998-07-01,10.63,Calf and young cattle,Portugal,0-50
1998-07-01,25.1,Adult cattle,Portugal,0-50
1998-07-01,35.74,Bovine meat,Portugal,0-50
1998-07-01,143.1,Adult cattle,Ireland,100-150
1998-08-01,36.72,Bovine meat,Portugal,0-50
1998-08-01,24.57,Adult cattle,Portugal,0-50
1998-08-01,12.15,Calf and young cattle,Portugal,0-50
1998-08-01,0.4,Calf and young cattle,Ireland,0-50
1998-08-01,143.8,Adult cattle,Ireland,100-150
1998-08-01,144.2,Bovine meat,Ireland,100-150
1998-09-01,0.2,Calf and young cattle,Ireland,0-50
1998-09-01,33.11,Bovine meat,Portugal,0-50
1998-09-01,152.5,Adult cattle,Ireland,150-200
1998-09-01,23.21,Adult cattle,Portugal,0-50
1998-09-01,9.9,Calf and young cattle,Portugal,0-50
1998-09-01,152.7,Bovine meat,Ireland,150-200
1998-10-01,0.1,Calf and young cattle,Ireland,0-50
1998-10-01,171.3,Bovine meat,Ireland,150-200
1998-10-01,171.2,Adult cattle,Ireland,150-200
1998-10-01,18.96,Adult cattle,Portugal,0-50
1998-10-01,28.84,Bovine meat,Portugal,0-50
1998-10-01,9.87,Calf and young cattle,Portugal,0-50
1998-11-01,0.4,Calf and young cattle,Ireland,0-50
1998-11-01,207.6,Adult cattle,Ireland,200-250
1998-11-01,208.0,Bovine meat,Ireland,200-250
1998-11-01,31.01,Bovine meat,Portugal,0-50
1998-11-01,21.59,Adult cattle,Portugal,0-50
1998-11-01,9.42,Calf and young cattle,Portugal,0-50
1998-12-01,155.9,Bovine meat,Ireland,150-200
1998-12-01,0.3,Calf and young cattle,Ireland,0-50
1998-12-01,155.6,Adult cattle,Ireland,150-200
1998-12-01,20.6,Adult cattle,Portugal,0-50
1998-12-01,11.5,Calf and young cattle,Portugal,0-50
1998-12-01,32.1,Bovine meat,Portugal,0-50
1999-01-01,19.8,Adult cattle,Portugal,0-50
1999-01-01,189.4,Adult cattle,Ireland,150-200
1999-01-01,0.4,Calf and young cattle,Ireland,0-50
1999-01-01,189.8,Bovine meat,Ireland,150-200
1999-01-01,29.11,Bovine meat,Portugal,0-50
1999-01-01,9.31,Calf and young cattle,Portugal,0-50
1999-02-01,9.21,Calf and young cattle,Portugal,0-50
1999-02-01,18.17,Adult cattle,Portugal,0-50
1999-02-01,27.37,Bovine meat,Portugal,0-50
1999-02-01,179.9,Bovine meat,Ireland,150-200
1999-02-01,177.9,Adult cattle,Ireland,150-200
1999-02-01,2.0,Calf and young cattle,Ireland,0-50
1999-03-01,11.56,Calf and young cattle,Portugal,0-50
1999-03-01,31.81,Bovine meat,Portugal,0-50
1999-03-01,7.8,Calf and young cattle,Ireland,0-50
1999-03-01,190.7,Adult cattle,Ireland,150-200
1999-03-01,20.25,Adult cattle,Portugal,0-50
1999-03-01,198.5,Bovine meat,Ireland,150-200
1999-04-01,20.55,Adult cattle,Portugal,0-50
1999-04-01,9.67,Calf and young cattle,Portugal,0-50
1999-04-01,30.22,Bovine meat,Portugal,0-50
1999-04-01,160.8,Adult cattle,Ireland,150-200
1999-04-01,4.6,Calf and young cattle,Ireland,0-50
1999-04-01,165.4,Bovine meat,Ireland,150-200
1999-05-01,2.7,Calf and young cattle,Ireland,0-50
1999-05-01,150.5,Adult cattle,Ireland,150-200
1999-05-01,34.62,Bovine meat,Portugal,0-50
1999-05-01,11.25,Calf and young cattle,Portugal,0-50
1999-05-01,23.37,Adult cattle,Portugal,0-50
1999-05-01,153.2,Bovine meat,Ireland,150-200
1999-06-01,32.11,Bovine meat,Portugal,0-50
1999-06-01,150.0,Adult cattle,Ireland,150-200
1999-06-01,151.1,Bovine meat,Ireland,150-200
1999-06-01,10.44,Calf and young cattle,Portugal,0-50
1999-06-01,1.1,Calf and young cattle,Ireland,0-50
1999-06-01,21.67,Adult cattle,Portugal,0-50
1999-07-01,147.8,Bovine meat,Ireland,100-150
1999-07-01,0.6,Calf and young cattle,Ireland,0-50
1999-07-01,147.2,Adult cattle,Ireland,100-150
1999-07-01,10.23,Calf and young cattle,Portugal,0-50
1999-07-01,33.01,Bovine meat,Portugal,0-50
1999-07-01,22.78,Adult cattle,Portugal,0-50
1999-08-01,27.3,Adult cattle,Portugal,0-50
1999-08-01,0.6,Calf and young cattle,Ireland,0-50
1999-08-01,15.09,Calf and young cattle,Portugal,0-50
1999-08-01,171.3,Adult cattle,Ireland,150-200
1999-08-01,171.9,Bovine meat,Ireland,150-200
1999-08-01,42.39,Bovine meat,Portugal,0-50
1999-09-01,11.32,Calf and young cattle,Portugal,0-50
1999-09-01,24.48,Adult cattle,Portugal,0-50
1999-09-01,35.8,Bovine meat,Portugal,0-50
1999-09-01,199.9,Bovine meat,Ireland,150-200
1999-09-01,199.1,Adult cattle,Ireland,150-200
1999-09-01,0.8,Calf and young cattle,Ireland,0-50
1999-10-01,11.06,Calf and young cattle,Portugal,0-50
1999-10-01,202.2,Adult cattle,Ireland,200-250
1999-10-01,33.88,Bovine meat,Portugal,0-50
1999-10-01,22.82,Adult cattle,Portugal,0-50
1999-10-01,0.9,Calf and young cattle,Ireland,0-50
1999-10-01,203.1,Bovine meat,Ireland,200-250
1999-11-01,22.36,Adult cattle,Portugal,0-50
1999-11-01,0.8,Calf and young cattle,Ireland,0-50
1999-11-01,32.84,Bovine meat,Portugal,0-50
1999-11-01,212.9,Adult cattle,Ireland,200-250
1999-11-01,213.7,Bovine meat,Ireland,200-250
1999-11-01,10.48,Calf and young cattle,Portugal,0-50
1999-12-01,12.99,Calf and young cattle,Portugal,0-50
1999-12-01,35.21,Bovine meat,Portugal,0-50
1999-12-01,22.22,Adult cattle,Portugal,0-50
1999-12-01,158.7,Bovine meat,Ireland,150-200
1999-12-01,157.9,Adult cattle,Ireland,150-200
1999-12-01,0.8,Calf and young cattle,Ireland,0-50
2000-01-01,34.67,Bovine meat,Portugal,0-50
2000-01-01,23.16,Adult cattle,Portugal,0-50
2000-01-01,11.5,Calf and young cattle,Portugal,0-50
2000-01-01,118.9,Adult cattle,Ireland,100-150
2000-01-01,119.1,Bovine meat,Ireland,100-150
2000-01-01,0.2,Calf and young cattle,Ireland,0-50
2000-02-01,0.4,Calf and young cattle,Ireland,0-50
2000-02-01,20.79,Adult cattle,Portugal,0-50
2000-02-01,31.49,Bovine meat,Portugal,0-50
2000-02-01,10.7,Calf and young cattle,Portugal,0-50
2000-02-01,193.0,Adult cattle,Ireland,150-200
2000-02-01,193.4,Bovine meat,Ireland,150-200
2000-03-01,205.7,Bovine meat,Ireland,200-250
2000-03-01,1.0,Calf and young cattle,Ireland,0-50
2000-03-01,11.65,Calf and young cattle,Portugal,0-50
2000-03-01,33.52,Bovine meat,Portugal,0-50
2000-03-01,204.7,Adult cattle,Ireland,200-250
2000-03-01,21.86,Adult cattle,Portugal,0-50
2000-04-01,30.78,Bovine meat,Portugal,0-50
2000-04-01,19.67,Adult cattle,Portugal,0-50
2000-04-01,166.2,Adult cattle,Ireland,150-200
2000-04-01,166.8,Bovine meat,Ireland,150-200
2000-04-01,0.6,Calf and young cattle,Ireland,0-50
2000-04-01,11.11,Calf and young cattle,Portugal,0-50
2000-05-01,162.5,Adult cattle,Ireland,150-200
2000-05-01,163.2,Bovine meat,Ireland,150-200
2000-05-01,11.39,Calf and young cattle,Portugal,0-50
2000-05-01,25.56,Adult cattle,Portugal,0-50
2000-05-01,36.95,Bovine meat,Portugal,0-50
2000-05-01,0.7,Calf and young cattle,Ireland,0-50
2000-06-01,24.37,Adult cattle,Portugal,0-50
2000-06-01,35.03,Bovine meat,Portugal,0-50
2000-06-01,0.3,Calf and young cattle,Ireland,0-50
2000-06-01,139.3,Adult cattle,Ireland,100-150
2000-06-01,139.6,Bovine meat,Ireland,100-150
2000-06-01,10.66,Calf and young cattle,Portugal,0-50
2000-07-01,0.3,Calf and young cattle,Ireland,0-50
2000-07-01,117.1,Adult cattle,Ireland,100-150
2000-07-01,26.99,Adult cattle,Portugal,0-50
2000-07-01,12.1,Calf and young cattle,Portugal,0-50
2000-07-01,39.08,Bovine meat,Portugal,0-50
2000-07-01,117.4,Bovine meat,Ireland,100-150
2000-08-01,160.6,Adult cattle,Ireland,150-200
2000-08-01,160.8,Bovine meat,Ireland,150-200
2000-08-01,43.56,Bovine meat,Portugal,0-50
2000-08-01,28.9,Adult cattle,Portugal,0-50
2000-08-01,0.2,Calf and young cattle,Ireland,0-50
2000-08-01,14.67,Calf and young cattle,Portugal,0-50
2000-09-01,11.27,Calf and young cattle,Portugal,0-50
2000-09-01,35.98,Bovine meat,Portugal,0-50
2000-09-01,24.71,Adult cattle,Portugal,0-50
2000-09-01,179.8,Adult cattle,Ireland,150-200
2000-09-01,0.2,Calf and young cattle,Ireland,0-50
2000-09-01,180.0,Bovine meat,Ireland,150-200
2000-10-01,184.3,Bovine meat,Ireland,150-200
2000-10-01,0.1,Calf and young cattle,Ireland,0-50
2000-10-01,184.2,Adult cattle,Ireland,150-200
2000-10-01,38.19,Bovine meat,Portugal,0-50
2000-10-01,12.9,Calf and young cattle,Portugal,0-50
2000-10-01,25.3,Adult cattle,Portugal,0-50
2000-11-01,18.23,Adult cattle,Portugal,0-50
2000-11-01,27.98,Bovine meat,Portugal,0-50
2000-11-01,171.9,Bovine meat,Ireland,150-200
2000-11-01,9.75,Calf and young cattle,Portugal,0-50
2000-12-01,31.57,Bovine meat,Portugal,0-50
2000-12-01,83.4,Adult cattle,Ireland,50-100
2000-12-01,83.5,Bovine meat,Ireland,50-100
2000-12-01,0.1,Calf and young cattle,Ireland,0-50
2000-12-01,11.81,Calf and young cattle,Portugal,0-50
2000-12-01,19.76,Adult cattle,Portugal,0-50
2001-01-01,18.81,Adult cattle,Portugal,0-50
2001-01-01,11.61,Calf and young cattle,Portugal,0-50
2001-01-01,30.42,Bovine meat,Portugal,0-50
2001-01-01,96.9,Bovine meat,Ireland,50-100
2001-01-01,0.1,Calf and young cattle,Ireland,0-50
2001-01-01,96.8,Adult cattle,Ireland,50-100
2001-02-01,79.7,Adult cattle,Ireland,50-100
2001-02-01,0.6,Calf and young cattle,Ireland,0-50
2001-02-01,80.3,Bovine meat,Ireland,50-100
2001-02-01,26.22,Bovine meat,Portugal,0-50
2001-02-01,9.53,Calf and young cattle,Portugal,0-50
2001-02-01,16.69,Adult cattle,Portugal,0-50
2001-03-01,16.61,Adult cattle,Portugal,0-50
2001-03-01,112.4,Bovine meat,Ireland,100-150
2001-03-01,111.7,Adult cattle,Ireland,100-150
2001-03-01,0.7,Calf and young cattle,Ireland,0-50
2001-03-01,9.58,Calf and young cattle,Portugal,0-50
2001-03-01,26.19,Bovine meat,Portugal,0-50
2001-04-01,11.32,Calf and young cattle,Portugal,0-50
2001-04-01,18.86,Adult cattle,Portugal,0-50
2001-04-01,30.17,Bovine meat,Portugal,0-50
2001-04-01,98.1,Bovine meat,Ireland,50-100
2001-04-01,0.5,Calf and young cattle,Ireland,0-50
2001-04-01,97.6,Adult cattle,Ireland,50-100
2001-05-01,30.97,Bovine meat,Portugal,0-50
2001-05-01,110.9,Bovine meat,Ireland,100-150
2001-05-01,0.2,Calf and young cattle,Ireland,0-50
2001-05-01,110.7,Adult cattle,Ireland,100-150
2001-05-01,19.29,Adult cattle,Portugal,0-50
2001-05-01,11.68,Calf and young cattle,Portugal,0-50
2001-06-01,11.81,Calf and young cattle,Portugal,0-50
2001-06-01,30.03,Bovine meat,Portugal,0-50
2001-06-01,18.22,Adult cattle,Portugal,0-50
2001-06-01,0.4,Calf and young cattle,Ireland,0-50
2001-06-01,114.7,Bovine meat,Ireland,100-150
2001-06-01,114.3,Adult cattle,Ireland,100-150
2001-07-01,22.09,Adult cattle,Portugal,0-50
2001-07-01,14.34,Calf and young cattle,Portugal,0-50
2001-07-01,137.4,Bovine meat,Ireland,100-150
2001-07-01,137.3,Adult cattle,Ireland,100-150
2001-07-01,0.1,Calf and young cattle,Ireland,0-50
2001-07-01,36.43,Bovine meat,Portugal,0-50
2001-08-01,166.7,Adult cattle,Ireland,150-200
2001-08-01,167.0,Bovine meat,Ireland,150-200
2001-08-01,14.41,Calf and young cattle,Portugal,0-50
2001-08-01,37.5,Bovine meat,Portugal,0-50
2001-08-01,23.09,Adult cattle,Portugal,0-50
2001-08-01,0.3,Calf and young cattle,Ireland,0-50
2001-09-01,19.65,Adult cattle,Portugal,0-50
2001-09-01,12.18,Calf and young cattle,Portugal,0-50
2001-09-01,31.83,Bovine meat,Portugal,0-50
2001-09-01,159.7,Bovine meat,Ireland,150-200
2001-09-01,0.3,Calf and young cattle,Ireland,0-50
2001-09-01,159.4,Adult cattle,Ireland,150-200
2001-10-01,188.9,Adult cattle,Ireland,150-200
2001-10-01,189.2,Bovine meat,Ireland,150-200
2001-10-01,0.3,Calf and young cattle,Ireland,0-50
2001-10-01,13.93,Calf and young cattle,Portugal,0-50
2001-10-01,24.59,Adult cattle,Portugal,0-50
2001-10-01,38.52,Bovine meat,Portugal,0-50
2001-11-01,34.37,Bovine meat,Portugal,0-50
2001-11-01,22.57,Adult cattle,Portugal,0-50
2001-11-01,0.1,Calf and young cattle,Ireland,0-50
2001-11-01,213.3,Bovine meat,Ireland,200-250
2001-11-01,213.2,Adult cattle,Ireland,200-250
2001-11-01,11.8,Calf and young cattle,Portugal,0-50
2001-12-01,24.44,Adult cattle,Portugal,0-50
2001-12-01,15.26,Calf and young cattle,Portugal,0-50
2001-12-01,39.7,Bovine meat,Portugal,0-50
2001-12-01,0.2,Calf and young cattle,Ireland,0-50
2001-12-01,135.7,Bovine meat,Ireland,100-150
2001-12-01,135.5,Adult cattle,Ireland,100-150
2002-01-01,37.93,Bovine meat,Portugal,0-50
2002-01-01,12.61,Calf and young cattle,Portugal,0-50
2002-01-01,168.8,Bovine meat,Ireland,150-200
2002-01-01,168.6,Adult cattle,Ireland,150-200
2002-01-01,25.32,Adult cattle,Portugal,0-50
2002-01-01,0.2,Calf and young cattle,Ireland,0-50
2002-02-01,133.3,Adult cattle,Ireland,100-150
2002-02-01,134.0,Bovine meat,Ireland,100-150
2002-02-01,0.7,Calf and young cattle,Ireland,0-50
2002-02-01,11.73,Calf and young cattle,Portugal,0-50
2002-02-01,32.28,Bovine meat,Portugal,0-50
2002-02-01,20.55,Adult cattle,Portugal,0-50
2002-03-01,21.39,Adult cattle,Portugal,0-50
2002-03-01,12.26,Calf and young cattle,Portugal,0-50
2002-03-01,121.7,Adult cattle,Ireland,100-150
2002-03-01,122.9,Bovine meat,Ireland,100-150
2002-03-01,1.2,Calf and young cattle,Ireland,0-50
2002-03-01,33.65,Bovine meat,Portugal,0-50
2002-04-01,13.85,Calf and young cattle,Portugal,0-50
2002-04-01,138.1,Adult cattle,Ireland,100-150
2002-04-01,0.9,Calf and young cattle,Ireland,0-50
2002-04-01,37.78,Bovine meat,Portugal,0-50
2002-04-01,23.93,Adult cattle,Portugal,0-50
2002-04-01,139.0,Bovine meat,Ireland,100-150
2002-05-01,142.2,Bovine meat,Ireland,100-150
2002-05-01,23.89,Adult cattle,Portugal,0-50
2002-05-01,0.5,Calf and young cattle,Ireland,0-50
2002-05-01,12.24,Calf and young cattle,Portugal,0-50
2002-05-01,141.7,Adult cattle,Ireland,100-150
2002-05-01,36.13,Bovine meat,Portugal,0-50
2002-06-01,10.69,Calf and young cattle,Portugal,0-50
2002-06-01,32.02,Bovine meat,Portugal,0-50
2002-06-01,21.34,Adult cattle,Portugal,0-50
2002-06-01,112.5,Adult cattle,Ireland,100-150
2002-06-01,113.0,Bovine meat,Ireland,100-150
2002-06-01,0.5,Calf and young cattle,Ireland,0-50
2002-07-01,40.08,Bovine meat,Portugal,0-50
2002-07-01,13.65,Calf and young cattle,Portugal,0-50
2002-07-01,0.3,Calf and young cattle,Ireland,0-50
2002-07-01,150.6,Bovine meat,Ireland,150-200
2002-07-01,150.3,Adult cattle,Ireland,150-200
2002-07-01,26.43,Adult cattle,Portugal,0-50
2002-08-01,144.5,Bovine meat,Ireland,100-150
2002-08-01,13.82,Calf and young cattle,Portugal,0-50
2002-08-01,38.84,Bovine meat,Portugal,0-50
2002-08-01,25.02,Adult cattle,Portugal,0-50
2002-08-01,144.0,Adult cattle,Ireland,100-150
2002-08-01,0.5,Calf and young cattle,Ireland,0-50
2002-09-01,167.3,Bovine meat,Ireland,150-200
2002-09-01,24.15,Adult cattle,Portugal,0-50
2002-09-01,37.69,Bovine meat,Portugal,0-50
2002-09-01,13.54,Calf and young cattle,Portugal,0-50
2002-09-01,167.2,Adult cattle,Ireland,150-200
2002-09-01,0.1,Calf and young cattle,Ireland,0-50
2002-10-01,0.6,Calf and young cattle,Ireland,0-50
2002-10-01,182.2,Adult cattle,Ireland,150-200
2002-10-01,12.65,Calf and young cattle,Portugal,0-50
2002-10-01,182.8,Bovine meat,Ireland,150-200
2002-10-01,37.41,Bovine meat,Portugal,0-50
2002-10-01,24.76,Adult cattle,Portugal,0-50
2002-11-01,11.9,Calf and young cattle,Portugal,0-50
2002-11-01,21.65,Adult cattle,Portugal,0-50
2002-11-01,182.5,Bovine meat,Ireland,150-200
2002-11-01,182.3,Adult cattle,Ireland,150-200
2002-11-01,0.2,Calf and young cattle,Ireland,0-50
2002-11-01,33.55,Bovine meat,Portugal,0-50
2002-12-01,23.4,Adult cattle,Portugal,0-50
2002-12-01,15.36,Calf and young cattle,Portugal,0-50
2002-12-01,134.1,Bovine meat,Ireland,100-150
2002-12-01,133.8,Adult cattle,Ireland,100-150
2002-12-01,0.3,Calf and young cattle,Ireland,0-50
2002-12-01,38.76,Bovine meat,Portugal,0-50
2003-01-01,157.6,Adult cattle,Ireland,150-200
2003-01-01,0.2,Calf and young cattle,Ireland,0-50
2003-01-01,157.8,Bovine meat,Ireland,150-200
2003-01-01,35.71,Bovine meat,Portugal,0-50
2003-01-01,12.6,Calf and young cattle,Portugal,0-50
2003-01-01,23.1,Adult cattle,Portugal,0-50
2003-02-01,0.4,Calf and young cattle,Ireland,0-50
2003-02-01,11.69,Calf and young cattle,Portugal,0-50
2003-02-01,32.5,Bovine meat,Portugal,0-50
2003-02-01,143.7,Adult cattle,Ireland,100-150
2003-02-01,144.1,Bovine meat,Ireland,100-150
2003-02-01,20.8,Adult cattle,Portugal,0-50
2003-03-01,24.3,Adult cattle,Portugal,0-50
2003-03-01,13.18,Calf and young cattle,Portugal,0-50
2003-03-01,37.48,Bovine meat,Portugal,0-50
2003-03-01,134.1,Adult cattle,Ireland,100-150
2003-03-01,0.6,Calf and young cattle,Ireland,0-50
2003-03-01,134.7,Bovine meat,Ireland,100-150
2003-04-01,24.29,Adult cattle,Portugal,0-50
2003-04-01,37.28,Bovine meat,Portugal,0-50
2003-04-01,153.5,Bovine meat,Ireland,150-200
2003-04-01,152.9,Adult cattle,Ireland,150-200
2003-04-01,12.99,Calf and young cattle,Portugal,0-50
2003-04-01,0.6,Calf and young cattle,Ireland,0-50
2003-05-01,34.55,Bovine meat,Portugal,0-50
2003-05-01,22.66,Adult cattle,Portugal,0-50
